Persarum VIII, secundus XERXES, menses II. Post quem IX SOGDIANUS, menses VII. Cui succedit X DARIUS, cognomento Nothus, annis XIX.	urn:cite:chron:j-persians_ruler6
Persarum XI, ARTAXERXES, qui cognominatus est Mnemon, Darii et Parysatidis filius, annis XL.	urn:cite:chron:j-persians_ruler7
Persarum XII, ARTAXERXES, qui et OCHUS, annis XXVI	urn:cite:chron:j-persians_ruler8
Persarum XIII, ARSES, Ochi filius, annis IV.	urn:cite:chron:j-persians_ruler9
Post quem DARIUS, XIV, Arsami filius, annis VI.	urn:cite:chron:j-persians_ruler10
Romanorum primus, C. JULIUS CAESAR, annis IV, menses VII	urn:cite:chron:j-romans_ruler1
Romanorum II, regnavit OCTAVIANUS CAESAR Augustus, annis LVI, menses VI (A quo 'Augusti' Romanorum reges appellati)	urn:cite:chron:j-romans_ruler2
Romanorum III, TIBERIUS regnavit annis XXIII	urn:cite:chron:j-romans_ruler3
Romanorum IV, GAIUS CALIGULA, regnavit annis III, menses X.	urn:cite:chron:j-romans_ruler4
Romanorum V, CLAUDIUS, regnavit annis XIII, mensibus VIII, diebus XXVIII.	urn:cite:chron:j-romans_ruler5
Romanorum VI, NERO regnavit annis XIII, mensibus VII, diebus XXVIII.	urn:cite:chron:j-romans_ruler6
Romanorum VII, VESPASIANUS regnavit annis IX, mensibus XI, diebus XXII.	urn:cite:chron:j-romans_ruler7
Romanorum VIII, TITUS, regnavit annis II, mensibus II.	urn:cite:chron:j-romans_ruler8
Romanorum IX, DOMITIANUS, regnavit annis XV, mensibus V.	urn:cite:chron:j-romans_ruler9
Romanorum X, NERVA, regnavit anno uno, mensibus IV.	urn:cite:chron:j-romans_ruler10
Romanorum XI, TRAJANUS, regnavit annis XIX, mensibus VI.	urn:cite:chron:j-romans_ruler11
Romanorum XII, HADRIANUS, regnavit annis XXI	urn:cite:chron:j-romans_ruler12
Romanorum XIII, T. ANTONINUS, cognomento Pius, cum liberis suis Aurelio et Lucio regnavit, annis XXII, mensibus III.	urn:cite:chron:j-romans_ruler13
Romanorum XIV, MARCUS ANTONINUS, qui et VERUS, regnavit; et L. AURELIUS COMMODUS, annis XIX, mense uno.	urn:cite:chron:j-romans_ruler14
Romanorum XV, COMMODUS, regnavit annis XIII.	urn:cite:chron:j-romans_ruler15
Romanorum XVI, AELIUS PERTINAX, regnavit mensibus VI.	urn:cite:chron:j-romans_ruler16
Romanorum XVII, SEVERUS, regnavit annis XVIII.	urn:cite:chron:j-romans_ruler17
Romanorum XVIII, ANTONINUS cognomento CARACALLA, Severi filius, regnavit annis VII.	urn:cite:chron:j-romans_ruler18
Romanorum XIX, MACRINUS, regnavit anno uno.	urn:cite:chron:j-romans_ruler19
Romanorum XX, MARCUS AURELIUS ANTONINUS, regnavit annis IV.	urn:cite:chron:j-romans_ruler20
Romanorum XXI, ALEXANDER, Mamaeae filius, regnavit annis XIII.	urn:cite:chron:j-romans_ruler21
Romanorum XXII, MAXIMINUS, regnavit annis III.	urn:cite:chron:j-romans_ruler22
Romanorum XXIII, GORDIANUS 1, regnavit annis 6.	urn:cite:chron:j-romans_ruler23
Romanorum XXIV, PHILIPPUS, regnavit annis VII.	urn:cite:chron:j-romans_ruler24
Romanorum XXV, DECIUS, regnavit anno uno, mensibus III.	urn:cite:chron:j-romans_ruler25
Romanorum XXVI, GALLUS et VOLUSIANUS Galli filius, regnaverunt annis II, mensibus IV.	urn:cite:chron:j-romans_ruler26
Romanorum XXVII, VALERIANUS et GALLIENUS, regnaverunt annis XV.	urn:cite:chron:j-romans_ruler27
Romanorum XXVIII, CLAUDIUS, regnavit anno uno, mensibus IX.	urn:cite:chron:j-romans_ruler28
Romanorum XXIX, AURELIANUS, regnavit annis V, mensibus VI.	urn:cite:chron:j-romans_ruler29
Romanorum XXX, TACITUS, regnavit menses VI .	urn:cite:chron:j-romans_ruler30
Romanorum XXXI, PROBUS, regnavit annis VI, menses IV.	urn:cite:chron:j-romans_ruler31
Romanorum XXXII, CARUS cum filiis CARINO et NUMERIANO, annis II.	urn:cite:chron:j-romans_ruler32
In Graecia vero secundus Sicyoniis imperavit Europs annis XLV. Cujus regni XXII anno natus est Abraham.	urn:cite:chron:j-sicyonians_ruler1
Sicyoniorum III, TELCHIN, annis XX.	urn:cite:chron:j-sicyonians_ruler2
Sicyoniorum IV, APIS, annis XXV	urn:cite:chron:j-sicyonians_ruler3
Sicyoniorum V, THELXION, annis. LII.	urn:cite:chron:j-sicyonians_ruler4
Sicyoniorum VI, AEGYDRUS, annis XXXIV	urn:cite:chron:j-sicyonians_ruler5
Sicyoniorum VII, THURIMACHUS, annis XLV	urn:cite:chron:j-sicyonians_ruler6
Sicyoniorum VIII, LEUCIPPUS annis LIII	urn:cite:chron:j-sicyonians_ruler7
Sicyoniorum IX, MESSAPUS, annis XLVII.	urn:cite:chron:j-sicyonians_ruler8
Sicyoniorum X, ERATUS, annis XLVI.	urn:cite:chron:j-sicyonians_ruler9
Sicyoniorum XI, PLEMNAEUS, annis XXXXVIII	urn:cite:chron:j-sicyonians_ruler10
Sicyoniorum XII, ORTHOPOLIS annis LXIII	urn:cite:chron:j-sicyonians_ruler11
Sicyoniorum XIII MARATHIUS annis XXX	urn:cite:chron:j-sicyonians_ruler12
Sicyoniorum XIV. MARATHUS, annis XX	urn:cite:chron:j-sicyonians_ruler13
Sicyoniorum XV, ECHYREUS, annis LV	urn:cite:chron:j-sicyonians_ruler14
Sicyoniorum XVI, CORAX, annis XXX.	urn:cite:chron:j-sicyonians_ruler15
Sicyoniorum XVII, EPOPEUS, annis XXXV.	urn:cite:chron:j-sicyonians_ruler16
Sicyoniorum XVIII, LAOMEDON, (annis) XL.	urn:cite:chron:j-sicyonians_ruler17
Sicyoniorum XIX, SICYON, annis XLV.a quo Sicyonii nuncupati sunt qui primo Aegialaei vocabantur.	urn:cite:chron:j-sicyonians_ruler18
Sicyoniorum XX, POLYBUS, annis XL.	urn:cite:chron:j-sicyonians_ruler19
Sicyoniorum XXI, INACHUS, annis XLII.	urn:cite:chron:j-sicyonians_ruler20
Sicyoniorum XXII, PHAESTUS, annis VIII	urn:cite:chron:j-sicyonians_ruler21
Post quem XXIII, ADRASTUS, annis IV	urn:cite:chron:j-sicyonians_ruler22
Sicyoniorum XXIV, POLYPHIDES, annis XXXI.	urn:cite:chron:j-sicyonians_ruler23
	urn:cite:chron:j-sicyonians_ruler24
Post quem, XXVI, ZEUSIPPUS, annis XXXI.	urn:cite:chron:j-sicyonians_ruler25
Asiae regnat ANTIGONUS, annis XVIII.	urn:cite:chron:j-syria-asia_ruler1
Syriae et Babyloniae, et superiorum locorum, regnavit SELEUCUS NICANOR, annis XXXII.	urn:cite:chron:j-syria-asia_ruler2
Asiae DEMETRIUS, qui et Poliorcetes, annis XVII	urn:cite:chron:j-syria-asia_ruler3
Syriae et Asiae post Seleucum regnavit ANTIOCHUS SOTER, annis XIX.	urn:cite:chron:j-syria-asia_ruler4
Syriae ANTIOCHUS, qui vocabatur Theos, annis XV.	urn:cite:chron:j-syria-asia_ruler5
Syriae SELEUCUS CALLINICUS, annis XX.	urn:cite:chron:j-syria-asia_ruler6
Syriae, SELEUCUS CERAUNUS, annis III.	urn:cite:chron:j-syria-asia_ruler7
ANTIOCHUS MAGNUS, annis XXXVI	urn:cite:chron:j-syria-asia_ruler8
Syriae et Asiae, SELEUCUS qui et PHILOPATOR, annis XII	urn:cite:chron:j-syria-asia_ruler9
Syriae et Asiae, ANTIOCHUS EUPATOR, annis II.	urn:cite:chron:j-syria-asia_ruler10
DEMETRIUS SOTER, annis XII.	urn:cite:chron:j-syria-asia_ruler11
Syriae et Asiae, ALEXANDER, annis IX, menses X	urn:cite:chron:j-syria-asia_ruler12
Syriae et Asiae, DEMETRIUS, annis III.	urn:cite:chron:j-syria-asia_ruler13
Post quem ANTIOCHUS SIDETES, annis IX.	urn:cite:chron:j-syria-asia_ruler14
Post quem DEMETRIUS iterum, annis IV	urn:cite:chron:j-syria-asia_ruler15
Syriae et Asiae, ANTIOCHUS GRYPUS, annis XII	urn:cite:chron:j-syria-asia_ruler16
Post quem ANTIOCHUS CYZICENUS, annis XVIII	urn:cite:chron:j-syria-asia_ruler17
Syriae PHILIPPUS, annis II	urn:cite:chron:j-syria-asia_ruler18
